5,0,Clinton city
5,0,Coal Hill city
5,0,College City city
5,0,Colt city
5,0,Concord town
5,0,Conway city
5,0,Corinth town
5,0,Corning city
5,0,Cotter city
5,0,Cotton Plant city
5,0,Cove town
5,0,Coy town
5,0,Crawfordsville town
5,0,Crossett city
5,0,Cushman city
5,0,Daisy town
5,0,Damascus town
5,0,Danville city
5,0,Dardanelle city
5,0,Datto town
5,0,Decatur city
5,0,Delaplaine town
5,0,Delight city
5,0,Dell town
5,0,Denning town
5,0,De Queen city
5,0,Dermott city
5,0,Des Arc city
5,0,De Valls Bluff city
5,0,DeWitt city
5,0,Diamond City city
5,0,Diaz city
5,0,Dierks city
5,0,Donaldson town
5,0,Dover city
5,0,Dumas city
5,0,Dyer city
5,0,Dyess town
5,0,Earle city
5,0,East Camden town
5,0,Edmondson town
5,0,Egypt town
5,0,Elaine city
5,0,El Dorado city
5,0,Elkins city
5,0,Elm Springs city
5,0,Emerson town
5,0,Emmet city
5,0,England city
5,0,Enola town
5,0,Etowah town
5,0,Eudora city
5,0,Eureka Springs city
5,0,Evening Shade city
5,0,Everton town
5,0,Fairfield Bay city
5,0,Fargo town
5,0,Farmington city
5,0,Fayetteville city
5,0,Felsenthal town
5,0,Fifty-Six city
5,0,Fisher city
5,0,Flippin city
5,0,Fordyce city
5,0,Foreman city
5,0,Forrest City city
5,0,Fort Smith city
5,0,Fouke city
5,0,Fountain Hill town
5,0,Fountain Lake town
5,0,Fourche town
5,0,Franklin town
5,0,Fredonia (Biscoe) town
5,0,Friendship town
5,0,Fulton town
5,0,Garfield town
5,0,Garland town
5,0,Garner town
5,0,Gassville city
5,0,Gateway town
5,0,Gentry city
5,0,Georgetown town
5,0,Gilbert town
5,0,Gillett city
5,0,Gillham town
5,0,Gilmore city
5,0,Glenwood city
5,0,Goshen town
5,0,Gosnell city
5,0,Gould city
5,0,Grady city
5,0,Grannis city
5,0,Gravette city
5,0,Greenbrier city
5,0,Green Forest city
5,0,Greenland city
5,0,Greenway city
5,0,Greenwood city
5,0,Greers Ferry city
5,0,Griffithville town
5,0,Grubbs city
5,0,Guion town
5,0,Gum Springs town
5,0,Gurdon city
5,0,Guy city
5,0,Hackett city
5,0,Hamburg city
5,0,Hampton city
5,0,Hardy city
5,0,Harrell town
5,0,Harrisburg city
5,0,Harrison city
5,0,Hartford city
5,0,Hartman city
5,0,Haskell city
5,0,Hatfield town
5,0,Havana city
5,0,Haynes town
5,0,Hazen city
5,0,Heber Springs city
5,0,Hector town
5,0,Helena-West Helena city
5,0,Hermitage city
5,0,Hickory Ridge city
5,0,Higden town
5,0,Higginson town
5,0,Highfill town
5,0,Highland city
5,0,Hindsville town
5,0,Holland city
5,0,Holly Grove city
5,0,Hope city
5,0,Horatio city
5,0,Horseshoe Bend city
5,0,Horseshoe Lake town
5,0,Hot Springs city
5,0,Houston town
5,0,Hoxie city
5,0,Hughes city
5,0,Humnoke city
5,0,Humphrey city
5,0,Hunter town
5,0,Huntington city
5,0,Huntsville city
5,0,Huttig city
5,0,Imboden town
5,0,Jacksonport town
5,0,Jacksonville city
5,0,Jasper city
5,0,Jennette town
5,0,Jericho town
5,0,Jerome town
5,0,Johnson city
5,0,Joiner city
5,0,Jonesboro city
5,0,Judsonia city
5,0,Junction City city
5,0,Keiser city
5,0,Kensett city
5,0,Keo town
5,0,Kibler city
5,0,Kingsland city
5,0,Knobel city
5,0,Knoxville town
5,0,Lafe town
5,0,LaGrange town
5,0,Lake City city
5,0,Lakeview city
5,0,Lake View city
5,0,Lake Village city
5,0,Lamar city
5,0,Lavaca city
5,0,Leachville city
5,0,Lead Hill town
5,0,Leola town
5,0,Lepanto city
5,0,Leslie city
5,0,Letona town
5,0,Lewisville city
5,0,Lexa town
5,0,Lincoln city
5,0,Little Flock city
5,0,Little Rock city
5,0,Lockesburg city
5,0,London city
5,0,Lonoke city
5,0,Lonsdale town
5,0,Louann town
5,0,Lowell city
5,0,Luxora city
5,0,Lynn town
5,0,McCaskill town
5,0,McCrory city
5,0,McDougal town
5,0,McGehee city
5,0,McNab town
5,0,McNeil city
5,0,McRae city
5,0,Madison city
5,0,Magazine city
5,0,Magness town
5,0,Magnolia city
5,0,Malvern city
5,0,Mammoth Spring city
5,0,Manila city
5,0,Mansfield city
5,0,Marianna city
5,0,Marie town
5,0,Marion city
5,0,Marked Tree city
5,0,Marmaduke city
5,0,Marshall city
5,0,Marvell city
5,0,Maumelle city
5,0,Mayflower city
5,0,Maynard town
5,0,Melbourne city
5,0,Mena city
5,0,Menifee town
5,0,Midland town
5,0,Midway town
5,0,Mineral Springs city
5,0,Minturn town
5,0,Mitchellville city
5,0,Monette city
5,0,Monticello city
5,0,Montrose city
5,0,Moorefield town
5,0,Moro town
5,0,Morrilton city
5,0,Morrison Bluff town
5,0,Mountainburg city
5,0,Mountain Home city
5,0,Mountain Pine city
5,0,Mountain View city
5,0,Mount Ida city
5,0,Mount Pleasant town
5,0,Mount Vernon town
5,0,Mulberry city
5,0,Murfreesboro city
5,0,Nashville city
5,0,Newark city
5,0,Newport city
5,0,Nimmons town
5,0,Norfork city
5,0,Norman town
5,0,Norphlet city
5,0,North Little Rock city
5,0,Oak Grove town
5,0,Oak Grove Heights town
5,0,Oakhaven town
5,0,Oden town
5,0,Ogden city
5,0,Oil Trough town
5,0,O'Kean town
5,0,Okolona town
5,0,Ola city
5,0,Omaha town
5,0,Oppelo city
5,0,Osceola city
5,0,Oxford city
5,0,Ozan town
5,0,Ozark city
5,0,Palestine city
5,0,Pangburn city
5,0,Paragould city
5,0,Paris city
5,0,Parkdale city
5,0,Parkin city
5,0,Patmos town
5,0,Patterson city
5,0,Peach Orchard city
5,0,Pea Ridge city
5,0,Perla town
5,0,Perry town
5,0,Perrytown town
5,0,Perryville city
5,0,Piggott city
5,0,Pindall town
5,0,Pine Bluff city
5,0,Pineville town
5,0,Plainview city
5,0,Pleasant Plains town
5,0,Plumerville city
5,0,Pocahontas city
5,0,Pollard city
5,0,Portia town
5,0,Portland city
5,0,Pottsville city
5,0,Powhatan town
5,0,Poyen town
5,0,Prairie Grove city
5,0,Prattsville town
5,0,Prescott city
5,0,Pyatt town
5,0,Quitman city
5,0,Ratcliff city
5,0,Ravenden town
5,0,Ravenden Springs town
5,0,Rector city
5,0,Redfield city
5,0,Reed town
5,0,Reyno city
5,0,Rison city
5,0,Rockport city
5,0,Roe town
5,0,Rogers city
5,0,Rondo town
5,0,Rose Bud town
5,0,Rosston town
5,0,Rudy town
5,0,Russell town
5,0,Russellville city
5,0,St. Charles town
5,0,St. Francis city
5,0,St. Joe town
5,0,St. Paul town
5,0,Salem city
5,0,Salesville city
5,0,Scranton city
